,State,Year,CO2 Emissions (Million Metric Tons),Sector Name
2842,IN,2012,44.847986,Industrial carbon dioxide emissions
2843,IN,2012,7.061443,Residential carbon dioxide emissions
2844,IN,2011,5.399151,Commercial carbon dioxide emissions
2845,IN,2011,209.771746,Total carbon dioxide emissions from all sectors
2846,IN,2011,39.893797,Transportation carbon dioxide emissions
2847,IN,2011,8.289381,Residential carbon dioxide emissions
2848,IN,2011,46.337562,Industrial carbon dioxide emissions
2849,IN,2011,109.851855,Electric Power carbon dioxide emissions
2850,IN,2010,5.496439,Commercial carbon dioxide emissions
2851,IN,2010,218.368211,Total carbon dioxide emissions from all sectors
2852,IN,2010,48.167929,Industrial carbon dioxide emissions
2853,IN,2010,8.682871,Residential carbon dioxide emissions
2854,IN,2010,40.461659,Transportation carbon dioxide emissions
2855,IN,2010,115.559313,Electric Power carbon dioxide emissions
2856,IN,2009,44.049399,Industrial carbon dioxide emissions
2857,IN,2009,8.919203,Residential carbon dioxide emissions
2858,IN,2009,40.029551,Transportation carbon dioxide emissions
2859,IN,2009,209.092461,Total carbon dioxide emissions from all sectors
2860,IN,2009,5.842069,Commercial carbon dioxide emissions
2861,IN,2009,110.25224,Electric Power carbon dioxide emissions
2862,IN,2008,50.394997,Industrial carbon dioxide emissions
2863,IN,2008,9.751108,Residential carbon dioxide emissions
2864,IN,2008,41.481261,Transportation carbon dioxide emissions
2865,IN,2008,231.677034,Total carbon dioxide emissions from all sectors
2866,IN,2008,6.185991,Commercial carbon dioxide emissions
2867,IN,2008,123.863677,Electric Power carbon dioxide emissions
2868,IN,2007,5.091902,Commercial carbon dioxide emissions
2869,IN,2007,235.952324,Total carbon dioxide emissions from all sectors
2870,IN,2007,45.001133,Transportation carbon dioxide emissions
2871,IN,2007,9.068074,Residential carbon dioxide emissions
2872,IN,2007,53.305604,Industrial carbon dioxide emissions
2873,IN,2007,123.485611,Electric Power carbon dioxide emissions
2874,IN,2006,4.731155,Commercial carbon dioxide emissions
2875,IN,2006,236.724169,Total carbon dioxide emissions from all sectors
2876,IN,2006,46.289463,Transportation carbon dioxide emissions
2877,IN,2006,8.061031,Residential carbon dioxide emissions
2878,IN,2006,54.183093,Industrial carbon dioxide emissions
2879,IN,2006,123.459427,Electric Power carbon dioxide emissions
2880,IN,2005,5.474143,Commercial carbon dioxide emissions
2881,IN,2005,238.618849,Total carbon dioxide emissions from all sectors
2882,IN,2005,45.2757,Transportation carbon dioxide emissions
2883,IN,2005,9.511182,Residential carbon dioxide emissions
2884,IN,2005,54.592319,Industrial carbon dioxide emissions
2885,IN,2005,123.765505,Electric Power carbon dioxide emissions
2886,IN,2004,240.0559,Total carbon dioxide emissions from all sectors
2887,IN,2004,6.432451,Commercial carbon dioxide emissions
2888,IN,2004,45.179579,Transportation carbon dioxide emissions
2889,IN,2004,9.689709,Residential carbon dioxide emissions
2890,IN,2004,58.095682,Industrial carbon dioxide emissions
2891,IN,2004,120.65848,Electric Power carbon dioxide emissions
2892,IN,2003,6.781093,Commercial carbon dioxide emissions
2893,IN,2003,239.73877,Total carbon dioxide emissions from all sectors
2894,IN,2003,47.842698,Transportation carbon dioxide emissions
2895,IN,2003,11.141666,Residential carbon dioxide emissions
2896,IN,2003,55.863811,Industrial carbon dioxide emissions
2897,IN,2003,118.109502,Electric Power carbon dioxide emissions
2898,IN,2002,233.289502,Total carbon dioxide emissions from all sectors
2899,IN,2002,5.903776,Commercial carbon dioxide emissions
2900,IN,2002,45.836208,Transportation carbon dioxide emissions
2901,IN,2002,116.106342,Electric Power carbon dioxide emissions
2902,IN,2002,55.225846,Industrial carbon dioxide emissions
2903,IN,2002,10.217331,Residential carbon dioxide emissions
2904,IN,2001,5.667041,Commercial carbon dioxide emissions
2905,IN,2001,230.327818,Total carbon dioxide emissions from all sectors
2906,IN,2001,42.491876,Transportation carbon dioxide emissions
2907,IN,2001,9.464089,Residential carbon dioxide emissions
2908,IN,2001,56.092865,Industrial carbon dioxide emissions
2909,IN,2001,116.611947,Electric Power carbon dioxide emissions
2910,IN,2000,6.286088,Commercial carbon dioxide emissions
2911,IN,2000,239.725378,Total carbon dioxide emissions from all sectors
2912,IN,2000,54.353737,Industrial carbon dioxide emissions
2913,IN,2000,10.661236,Residential carbon dioxide emissions
2914,IN,2000,46.736819,Transportation carbon dioxide emissions
2915,IN,2000,121.687498,Electric Power carbon dioxide emissions
2916,IN,1999,5.495812,Commercial carbon dioxide emissions
2917,IN,1999,226.446768,Total carbon dioxide emissions from all sectors
2918,IN,1999,44.353589,Transportation carbon dioxide emissions
2919,IN,1999,10.384961,Residential carbon dioxide emissions
2920,IN,1999,51.147182,Industrial carbon dioxide emissions
2921,IN,1999,115.065225,Electric Power carbon dioxide emissions
2922,IN,1998,49.549468,Industrial carbon dioxide emissions
2923,IN,1998,9.130356,Residential carbon dioxide emissions
2924,IN,1998,43.475352,Transportation carbon dioxide emissions
2925,IN,1998,219.719826,Total carbon dioxide emissions from all sectors
2926,IN,1998,5.543995,Commercial carbon dioxide emissions
2927,IN,1998,112.020655,Electric Power carbon dioxide emissions
2928,IN,1997,5.882917,Commercial carbon dioxide emissions
2929,IN,1997,217.990557,Total carbon dioxide emissions from all sectors
2930,IN,1997,43.091563,Transportation carbon dioxide emissions
2931,IN,1997,11.072914,Residential carbon dioxide emissions
2932,IN,1997,48.365934,Industrial carbon dioxide emissions
2933,IN,1997,109.57723,Electric Power carbon dioxide emissions
2934,IN,1996,6.049281,Commercial carbon dioxide emissions
2935,IN,1996,214.124207,Total carbon dioxide emissions from all sectors
2936,IN,1996,43.03113,Transportation carbon dioxide emissions
2937,IN,1996,11.737934,Residential carbon dioxide emissions
2938,IN,1996,48.451913,Industrial carbon dioxide emissions
2939,IN,1996,104.85395,Electric Power carbon dioxide emissions
2940,IN,1995,46.351477,Industrial carbon dioxide emissions
2941,IN,1995,10.384427,Residential carbon dioxide emissions
2942,IN,1995,43.747191,Transportation carbon dioxide emissions
2943,IN,1995,209.428273,Total carbon dioxide emissions from all sectors
2944,IN,1995,5.694728,Commercial carbon dioxide emissions
2945,IN,1995,103.250449,Electric Power carbon dioxide emissions
2946,IN,1994,204.029294,Total carbon dioxide emissions from all sectors
2947,IN,1994,5.606476,Commercial carbon dioxide emissions
2948,IN,1994,42.571223,Transportation carbon dioxide emissions
2949,IN,1994,10.318403,Residential carbon dioxide emissions
2950,IN,1994,43.962459,Industrial carbon dioxide emissions
2951,IN,1994,101.570732,Electric Power carbon dioxide emissions
2952,IN,1993,5.777095,Commercial carbon dioxide emissions
2953,IN,1993,204.298117,Total carbon dioxide emissions from all sectors
2954,IN,1993,41.026762,Transportation carbon dioxide emissions
2955,IN,1993,10.888834,Residential carbon dioxide emissions
2956,IN,1993,48.321954,Industrial carbon dioxide emissions
2957,IN,1993,98.283471,Electric Power carbon dioxide emissions
2958,IN,1992,199.95511,Total carbon dioxide emissions from all sectors
2959,IN,1992,5.51546,Commercial carbon dioxide emissions
2960,IN,1992,39.153699,Transportation carbon dioxide emissions
2961,IN,1992,95.240484,Electric Power carbon dioxide emissions
2962,IN,1992,49.96851,Industrial carbon dioxide emissions
2963,IN,1992,10.076956,Residential carbon dioxide emissions
2964,IN,1991,5.321101,Commercial carbon dioxide emissions
2965,IN,1991,202.412458,Total carbon dioxide emissions from all sectors
2966,IN,1991,39.722092,Transportation carbon dioxide emissions
2967,IN,1991,9.866845,Residential carbon dioxide emissions
2968,IN,1991,50.652136,Industrial carbon dioxide emissions
2969,IN,1991,96.850284,Electric Power carbon dioxide emissions
2970,IN,1990,5.496001,Commercial carbon dioxide emissions
2971,IN,1990,96.870194,Electric Power carbon dioxide emissions
2972,IN,1990,40.74908,Transportation carbon dioxide emissions
2973,IN,1990,9.664096,Residential carbon dioxide emissions
2974,IN,1990,53.328289,Industrial carbon dioxide emissions
2975,IN,1990,206.10766,Total carbon dioxide emissions from all sectors
2976,KS,2020,2.672899,Commercial carbon dioxide emissions
2977,KS,2020,57.777154,Total carbon dioxide emissions from all sectors
2978,KS,2020,19.821902,Electric Power carbon dioxide emissions
2979,KS,2020,3.950682,Residential carbon dioxide emissions
2980,KS,2020,13.837359,Industrial carbon dioxide emissions
2981,KS,2020,17.494313,Transportation carbon dioxide emissions
2982,KS,2019,2.716009,Commercial carbon dioxide emissions
2983,KS,2019,60.45267,Total carbon dioxide emissions from all sectors
2984,KS,2019,19.513104,Transportation carbon dioxide emissions
2985,KS,2019,4.351346,Residential carbon dioxide emissions
2986,KS,2019,13.537179,Industrial carbon dioxide emissions
2987,KS,2019,20.335033,Electric Power carbon dioxide emissions
2988,KS,2018,13.777778,Industrial carbon dioxide emissions
2989,KS,2018,4.21926,Residential carbon dioxide emissions
2990,KS,2018,19.082604,Transportation carbon dioxide emissions
2991,KS,2018,62.852776,Total carbon dioxide emissions from all sectors
2992,KS,2018,2.639639,Commercial carbon dioxide emissions
2993,KS,2018,23.133495,Electric Power carbon dioxide emissions
2994,KS,2017,2.402784,Commercial carbon dioxide emissions
2995,KS,2017,59.032028,Total carbon dioxide emissions from all sectors
2996,KS,2017,18.064148,Transportation carbon dioxide emissions
2997,KS,2017,3.364856,Residential carbon dioxide emissions
2998,KS,2017,13.528956,Industrial carbon dioxide emissions
2999,KS,2017,21.671284,Electric Power carbon dioxide emissions
3000,KS,2016,2.386956,Commercial carbon dioxide emissions
3001,KS,2016,62.60937,Total carbon dioxide emissions from all sectors
3002,KS,2016,18.578452,Transportation carbon dioxide emissions
3003,KS,2016,3.364231,Residential carbon dioxide emissions
3004,KS,2016,13.163958,Industrial carbon dioxide emissions
3005,KS,2016,25.115772,Electric Power carbon dioxide emissions
3006,KS,2015,12.657914,Industrial carbon dioxide emissions
3007,KS,2015,3.711171,Residential carbon dioxide emissions
3008,KS,2015,18.893903,Transportation carbon dioxide emissions
3009,KS,2015,64.51256,Total carbon dioxide emissions from all sectors
3010,KS,2015,2.523536,Commercial carbon dioxide emissions
3011,KS,2015,26.726036,Electric Power carbon dioxide emissions
3012,KS,2014,70.344095,Total carbon dioxide emissions from all sectors
3013,KS,2014,2.235996,Commercial carbon dioxide emissions
3014,KS,2014,20.589529,Transportation carbon dioxide emissions
3015,KS,2014,4.404687,Residential carbon dioxide emissions
3016,KS,2014,12.122378,Industrial carbon dioxide emissions
3017,KS,2014,30.991505,Electric Power carbon dioxide emissions
3018,KS,2013,2.01534,Commercial carbon dioxide emissions
3019,KS,2013,69.762235,Total carbon dioxide emissions from all sectors
3020,KS,2013,19.223613,Transportation carbon dioxide emissions
3021,KS,2013,4.161795,Residential carbon dioxide emissions
3022,KS,2013,12.035281,Industrial carbon dioxide emissions
3023,KS,2013,32.326205,Electric Power carbon dioxide emissions
3024,KS,2012,66.06928,Total carbon dioxide emissions from all sectors
3025,KS,2012,1.627049,Commercial carbon dioxide emissions
3026,KS,2012,18.062148,Transportation carbon dioxide emissions
3027,KS,2012,30.9933,Electric Power carbon dioxide emissions
3028,KS,2012,12.224574,Industrial carbon dioxide emissions
3029,KS,2012,3.162209,Residential carbon dioxide emissions
3030,KS,2011,1.955117,Commercial carbon dioxide emissions
3031,KS,2011,70.704326,Total carbon dioxide emissions from all sectors
3032,KS,2011,18.119008,Transportation carbon dioxide emissions
3033,KS,2011,4.069911,Residential carbon dioxide emissions
3034,KS,2011,11.977447,Industrial carbon dioxide emissions
3035,KS,2011,34.582843,Electric Power carbon dioxide emissions
3036,KS,2010,1.970941,Commercial carbon dioxide emissions
3037,KS,2010,72.62263,Total carbon dioxide emissions from all sectors
3038,KS,2010,11.979121,Industrial carbon dioxide emissions
3039,KS,2010,4.19643,Residential carbon dioxide emissions
3040,KS,2010,18.688117,Transportation carbon dioxide emissions
3041,KS,2010,35.788021,Electric Power carbon dioxide emissions
3042,KS,2009,11.658184,Industrial carbon dioxide emissions
3043,KS,2009,4.474336,Residential carbon dioxide emissions
3044,KS,2009,19.38896,Transportation carbon dioxide emissions
3045,KS,2009,73.216149,Total carbon dioxide emissions from all sectors
3046,KS,2009,2.016142,Commercial carbon dioxide emissions
3047,KS,2009,35.678527,Electric Power carbon dioxide emissions
3048,KS,2008,12.961751,Industrial carbon dioxide emissions
3049,KS,2008,4.52775,Residential carbon dioxide emissions
3050,KS,2008,18.669081,Transportation carbon dioxide emissions
3051,KS,2008,75.006201,Total carbon dioxide emissions from all sectors
3052,KS,2008,2.105309,Commercial carbon dioxide emissions
3053,KS,2008,36.74231,Electric Power carbon dioxide emissions
3054,KS,2007,1.856283,Commercial carbon dioxide emissions
3055,KS,2007,79.041986,Total carbon dioxide emissions from all sectors
3056,KS,2007,19.271677,Transportation carbon dioxide emissions
3057,KS,2007,3.9179,Residential carbon dioxide emissions
3058,KS,2007,15.077062,Industrial carbon dioxide emissions
3059,KS,2007,38.919063,Electric Power carbon dioxide emissions
3060,KS,2006,1.697447,Commercial carbon dioxide emissions
3061,KS,2006,72.858695,Total carbon dioxide emissions from all sectors
3062,KS,2006,18.921634,Transportation carbon dioxide emissions
3063,KS,2006,3.481914,Residential carbon dioxide emissions
3064,KS,2006,13.276142,Industrial carbon dioxide emissions
3065,KS,2006,35.481557,Electric Power carbon dioxide emissions
3066,KS,2005,1.802978,Commercial carbon dioxide emissions
3067,KS,2005,73.091328,Total carbon dioxide emissions from all sectors
3068,KS,2005,17.769316,Transportation carbon dioxide emissions
3069,KS,2005,4.038975,Residential carbon dioxide emissions
3070,KS,2005,12.012235,Industrial carbon dioxide emissions
3071,KS,2005,37.467825,Electric Power carbon dioxide emissions
3072,KS,2004,76.616178,Total carbon dioxide emissions from all sectors
3073,KS,2004,2.331908,Commercial carbon dioxide emissions
3074,KS,2004,19.041007,Transportation carbon dioxide emissions
3075,KS,2004,4.070561,Residential carbon dioxide emissions
3076,KS,2004,13.474183,Industrial carbon dioxide emissions
3077,KS,2004,37.69852,Electric Power carbon dioxide emissions
3078,KS,2003,2.42246,Commercial carbon dioxide emissions
3079,KS,2003,78.832852,Total carbon dioxide emissions from all sectors
3080,KS,2003,19.74607,Transportation carbon dioxide emissions
3081,KS,2003,4.406679,Residential carbon dioxide emissions
3082,KS,2003,13.826396,Industrial carbon dioxide emissions
3083,KS,2003,38.431247,Electric Power carbon dioxide emissions
3084,KS,2002,76.337392,Total carbon dioxide emissions from all sectors
3085,KS,2002,2.445731,Commercial carbon dioxide emissions
3086,KS,2002,17.802879,Transportation carbon dioxide emissions
3087,KS,2002,38.553495,Electric Power carbon dioxide emissions
3088,KS,2002,13.15471,Industrial carbon dioxide emissions
3089,KS,2002,4.380578,Residential carbon dioxide emissions
3090,KS,2001,2.444979,Commercial carbon dioxide emissions
3091,KS,2001,71.832755,Total carbon dioxide emissions from all sectors
3092,KS,2001,17.447065,Transportation carbon dioxide emissions
3093,KS,2001,4.236234,Residential carbon dioxide emissions
